売上日,品番,商品名,数量,売上単価,仕入単価,粗利,受注番号
2023/5/16 18:13,PV-G80140,パインバレーオリジナル■ 【ハーレー専用】 プラチナ・ギアオイル (トランスミッション用) 80W-140 プラチナオイル ミッションオイル,1,4810,1509,69,410178-20230515-0218223305
2023/5/16 18:13,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],1,3913,1000,74,77707
2023/5/16 18:13,,手数料,1,324,,,77707
2023/5/16 18:13,,送料,1,600,,,77707
2023/5/16 18:13,Dzell-780233,Dzell■ディーゼル ハーレー専用マスターシリンダーキャップ一体USBポート（5V3A出力2ポート） スマホ充電器  07年〜22年スポーツスター（互換品番42804-07） [HD-01][780233],1,12870,13558,-5,76123
2023/5/16 18:13,219-5179,キジマ■車検対応ウインカーランプ　NanoシングルLED 12V1.5W 2個入り  [219-5179],1,11313,10439,8,77251
2023/5/16 18:13,219-5180,キジマ■車検対応ウインカー＆テールランプ　Nanoコンビランプ　LED 12V 1.1w(アンバー)/0.2W/0.9W 2個SET  [219-5180],1,15084,15899,-5,77251
2023/5/16 18:13,,送料,1,900,,,76938
2023/5/16 18:13,HD-01419,キジマ■LEDテールランプキット レッドレンズ 14年〜22年XL1200X [HD-01419],1,7520,6732,10,76938
2023/5/16 18:12,PV-SP02B,パインバレーオリジナル■クリーンシューズシフトペグ ハーレー用 マットブラックアルマイト,1,9800,5885,40,77743
2023/5/16 18:12,1548190,オプション ネジロック（ロックタイト高強度263）,1,1100,750,32,77743
2023/5/16 18:12,,送料,1,600,,,77743
2023/5/16 18:12,,ポイント,1,-95,,,77743
2023/5/16 18:12,583920,モトガジェット■mo.view レース XL ガラスレス リアビューミラー ステム180mm 左側用,1,16500,10587,36,76671
2023/5/16 18:12,583921,モトガジェット■mo.view レース XL ガラスレス リアビューミラー ステム180mm 右側用,1,16500,10587,36,76671
2023/5/16 18:12,SUN-MC-FILTER,サンダンス■マイクロクリーニング ハイパーオイルフィルター スミクロ,1,3850,3080,20,77733
2023/5/16 18:12,,送料,1,600,,,77733
2023/5/16 18:12,66000208,ハーレー純正■ H-D・AGM標準装備バッテリー 【15年以降 XG、04年以降 スポーツスター、09-11年 XR用】 65958-04互換 Harley Davidson battery [66000208],1,28800,0,100,410178-20230516-0233223755
2023/5/16 18:12,,ポイント,1,-3800,,,410178-20230516-0233223755
2023/5/16 18:12,022-0199-DL-JP,バッテリーテンダー  バッテリーチャージャー ジュニア 12V 800 鉛&リチウムバッテリー対応【日本仕様】[022-0199-DL-JP] PSEマークあり,1,7450,4240,43,410178-20230514-0964322766
2023/5/16 18:12,6705B,コブラ■スピードスター909 フルエキゾースト 2014年〜22年スポーツスター用 ブラック [6705B][1800-2094],1,86230,,,77397
2023/5/16 18:12,PV-AMT4180,リテ―ニングリングプライヤー,1,1400,0,100,77397
2023/5/16 18:12,PV-KODO-CS-1,パインバレーオリジナル■低音バッフル 「鼓動」 コブラ スピードスターフルエキゾースト用（909/RPT/スラッシュダウン） 2本セット,1,28900,12628,56,77397
2023/5/16 18:12,,送料,1,600,,,40893
2023/5/16 18:12,DKL590-DP,ドッペルギャンガー■ダイヤルロック式結束バンド,1,2400,,,40893
2023/5/16 18:12,HDHU14,"【ゴールデンセール】LBPS■ストリームサウンドリザーブ HDHU14+ Apple Car play ,Android Auto対応 マリン防水仕様 【14-21年 ツーリング用】",1,120000,150260,-25,77736
2023/5/16 18:12,,ポイント,1,-72,,,77736
2023/5/16 18:12,KDR-M9,【ゴールデンセール】カエディア■バイク用スマホホルダー パワーグリップ ワイヤレス充電qi+usb 1年間メーカー保証付き KDR-M9,1,2200,2690,-22,410178-20230516-0563123593
2023/5/16 18:12,,送料,1,164,,,410178-20230516-0563123593
2023/5/16 18:12,,ポイント,1,-2364,,,410178-20230516-0563123593
2023/5/16 18:12,,送料,1,600,,,77178
2023/5/16 18:12,,ポイント,1,-32,,,77178
2023/5/16 18:12,HD-0800,K&N■スクリーミンイーグル用エアエレメント 01-08ツインカム OEM 29442-99A/B/C/D [HD-0800],1,8680,10208,-18,77178
2023/5/16 16:41,OBLAC-PVG-M,パインバレー＆オーシャンビートル■BEETLE LAC ビンテージスタイル極小ジェットヘルメット/スレートグレー,1,26800,16214,40,3577
2023/5/16 16:41,soryo,未登録商品,1,600,,,3577
2023/5/16 15:59,FREAKMOUNT,フリークマウント■ フリークマウント ビレット スマートフォンホルダー ブラック,1,7980,5187,35,3574
2023/5/16 15:59,1800-2602,バンス&ハインズ■ 【PCX高性能触媒搭載】ショートショット スタッガード フルエキゾースト ブラック 【06-11年 ダイナ】,1,130000,,,3574
2023/5/16 15:48,OBLAC-PVG-M,パインバレー＆オーシャンビートル■BEETLE LAC ビンテージスタイル極小ジェットヘルメット/スレートグレー,1,26800,16214,40,3573
2023/5/16 15:48,soryo,未登録商品,1,600,,,3573
2023/5/16 14:45,OBMTX-IV-L,オーシャンビートル■BEETLE MTX BELL MINI MOTOスタイル ビンテージモトクロスヘルメット/アイボリー,1,33000,22110,33,3572
2023/5/16 12:18,pv-05,マフラー 交換　スリップオン,1,8250,,,3571
2023/5/16 12:18,65927-00,OEM■マフラーガスケット（04年〜13年スポーツスター用） 2個セット [65927-00][045337][0934-2559],1,2000,,,3571
2023/5/16 12:18,ppl-FT10pack-XL-cd,PPL■ディレクトリンクフラッシュチューニング/XLシリーズ　LINE＋現金特価,1,115500,,,3571
2023/5/16 12:18,ppl-potato-be,三拍子セッティング（チューニング時）,1,9900,,,3571
2023/5/16 12:18,170-0093,S&S■スーパーストック　ステルスエアクリーナーキット スポーツスター91年〜22年 [170-0093][1010-1510][495381],1,32800,19820,40,3571
2023/5/16 12:18,pit-ac,エアクリーナー交換工賃,1,8250,,,3571
2023/5/16 12:18,pit-PV-XL,PVオリジナル　プラチナオイル使用　エンジンオイル交換　　スポーツスターモデル　（工賃・Oリング込み）,1,11000,,,3571
2023/5/16 12:18,63805-80A,ハーレー純正■オイルフィルター　ブラック　ロング [63805-80A],1,2730,1820,33,3571
2023/5/16 11:44,AT,未登録商品,1,35200,,,3569
2023/5/16 11:20,AH-08,トゥーホイールクール■ エアーヘッド ベンチレーションライナー (キャンディ),1,3180,2057,35,3568
2023/5/16 11:20,AH-44,トゥーホイールクール■ エアーヘッド ベンチレーションライナー (ブリタニア),1,3180,2057,35,3568
2023/5/16 11:20,ADIN007,DIN MARKET■RT-1N SHIELD バイザー付フリップアップシールド ブラックバイザー,2,4180,2508,40,3568
2023/5/16 11:20,soryo,未登録商品,1,600,,,3568
2023/5/16 10:18,KM-F,LED フロントウインカー 取り付け工賃,1,24750,,,3567
2023/5/16 10:18,KM-R,LED リアウインカー 　取り付け工賃,1,33000,,,3567
2023/5/16 10:18,PV-ATTO-10SD-F-BS,【車検対応】ケラーマンウインカー（左右）＆レジスターセット　10年以前ソフテイル・11年以前ダイナ（フロント用） [PV-ATTO-10SD-F],1,22880,,,3567
2023/5/16 10:18,KM152-852,ケラーマン■ハーレー用ウィンカー バレットアトー専用　アダプターボルト M5⇒M8x20mm （1本） Kellermann　[KM152-852],2,1540,1232,20,3567
2023/5/16 10:18,1411-0041,PLATE COVER FEND STRUT CH,1,7460,,,3567
2023/5/16 10:18,KM156-100,【車検対応】ケラーマン■ハイパワーLED仕様 世界最小テールライト/ブレーキライト機能付きウインカー バレットアトーDFシリーズ クローム 1個 PVコンプリートキット ,2,17560,13112,25,3567
2023/5/16 10:17,PV-M8-ABL,パインバレーオリジナル■M8ソフテイル ミッドコン用 ブレーキペダル高さ調整式 アジャスタブルブレーキリンケージ,1,13000,,,3566
2023/5/16 10:17,pit-k01,取り付け/交換工賃　工数(h)x基本料金,5,1650,,,3566
2023/5/15 18:15,SIMON-48-G-MILANO,サイモンカスタム■タンクカバー ミラノ ホワイト グロス 【07年以降 XL1200X / XL1200XS / XL1200V用】,1,66000,33665,49,77668
2023/5/15 18:15,,送料,1,600,,,73561
2023/5/15 18:15,SM-HDFLRB-B,スピードマーチャント■ソリッドライザーブッシュ ブラック 18年以降ソフテイル 99年以降ツーリング SPEED MERCHANT SOLID RISER BUSHINGS BLACK [SM-HDFLRB-B][0602-0956],1,6864,8151,-19,73561
2023/5/15 18:15,BR-56002410,BLADE RIDER HELMET■ブレイドライダー MOTOシリーズ専用 シールドゴーグル ミラースモーク,1,16330,12155,26,250-4072616-3768664
2023/5/15 18:15,,手数料,1,432,,,77680-bk-1
2023/5/15 18:15,,送料,1,600,,,77680-bk-1
2023/5/15 18:15,61300845,【ゴールデンセール】ハーレー純正■スクリーミンイーグル ラウンドエアクリーナーカバー/ミルウォーキーエイト ラチェット ScreaminEagle [61300845],1,28000,24727,12,77680-bk-1
2023/5/15 18:15,1801-1454,【ゴールデンセール】クロームワークス■4.5インチ スリップオンマフラー エッジチップ クロームスモーク ’17年以降ツーリング用 Khrome Werks [202655] [1801-1454],1,80000,98351,-23,77682
2023/5/15 18:15,,送料,1,600,,,2.02305E+16
2023/5/15 18:15,TUV,【ゴールデンセール】オリジナル■鼓動感アップ「テイストアップ・バルブ」,1,5968,1034,83,2.02305E+16
2023/5/15 18:15,,送料,1,600,,,77658
2023/5/15 18:15,BC-700BCB2000P,BCバッテリーコントローラー■バッテリーチャージャー テスター メンテナンスチャージャー 日本仕様 BC BRAVO 2000+ [BC-700BCB2000P],1,15660,12705,19,77658
2023/5/15 18:15,QLM-HBR,クアッドロック ハンドルバー マウント V2 モーターサイクル用 HANDLE BAR MOUNT FOR MOTORCYCLE V2,1,6660,4646,30,410178-20230514-0350723087
2023/5/15 18:15,,手数料,1,432,,,77656
2023/5/15 18:15,,送料,1,600,,,77656
2023/5/15 18:15,PV-MHB,パインバレーオリジナル■マルチヘッダーバッフル エキパイ装着式汎用消音バッフル (2個セット) [PV-MHB],1,12990,0,100,77656
2023/5/15 18:15,66045,バンス＆ハインズ■フューエルパックFP4 Vance&Hines　FUELPAK FP4【スポーツスター・ダイナ・ソフテイル・ツーリング・ストリート用】（6ピン）,1,67000,45964,31,77657
2023/5/15 18:15,,送料,1,164,,,2.02305E+16
2023/5/15 18:15,PV-HH-BK,パインバレーオリジナル■ヘルメットエクステンダー T型ヘルメットロック ブラック,1,840,300,64,2.02305E+16
2023/5/15 18:15,,送料,1,600,,,77639
2023/5/15 18:15,,ポイント,1,-8300,,,77639
2023/5/15 18:15,KSLB20LRS,バンキン■ キックスタンドリフトブロック【20年以降 FXLRS】,1,7700,4164,46,77639
2023/5/15 18:15,,手数料,1,432,,,77691
2023/5/15 18:15,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],4,3913,1000,74,77691
2023/5/15 18:15,,手数料,1,324,,,77620
2023/5/15 18:15,,送料,1,600,,,77620
2023/5/15 18:15,65900051,ハーレー純正■エキゾーストガスケット Revolution Maxエンジン搭載車用,2,2570,0,100,77620
2023/5/15 18:15,,送料,1,164,,,77625
2023/5/15 18:15,0820-0153,サドルマン■セキュリティシートスクリュー ブラック Saddleman ATAB Security Seat Screw [0820-0153][8910B],1,2600,2090,20,77625
2023/5/15 18:15,,ポイント,1,-836,,,77081
2023/5/15 18:15,M-OF-1000BK,【ゴールデンセール】DNAスペシャリティ■リユーザブル ビレットオイルフィルター ブラック,1,13000,0,100,77081
2023/5/15 18:15,DIM-SBH4,【ゴールデンセール】Dimple■ディンプル オイルフィルター用 超強力マグネット スーパーブラックホール 4個セット ハーレーダビッドソン全車種適合 [DIM-SBH4],2,4400,3500,20,77081
2023/5/15 18:15,DIM-SS122012,【ゴールデンセール】Dimple■ディンプル スタンダード型超強力マグネット オイルドレンプラグ （SS1/2インチ×20×1/2インチ） 1本　2000年以降モデル,6,4400,,,77081
2023/5/15 18:15,03-465,アレンネス■FLO＆アレンネス共通 オイルフィルター 交換用Oリング・インナースプリング　[260941] - 2～4ヶ月,1,1070,1067,0,77081
2023/5/15 18:15,,送料,1,600,,,77627
2023/5/15 18:15,,ポイント,1,-7390,,,77627
2023/5/15 18:15,SMV-005,ダイノマン■スムースバルブ '04以降スポーツスター用 S&Sステルスエアクリーナー用　2個セット [SMV-005],1,18790,14173,25,77627
2023/5/15 18:15,,送料,1,600,,,2.02305E+16
2023/5/15 18:15,PV-PT2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],1,2310,1342,42,2.02305E+16
2023/5/15 18:15,,送料,1,600,,,77653
2023/5/15 18:15,PL-WCP30,ウエスコ■WESTCO ブラックボディー AGMバッテリー 97年以降 ツーリングモデル 【WCP30】【OEM:66010-97C】,1,29000,19999,31,77653
2023/5/15 18:15,,ポイント,1,-9800,,,410178-20230515-0680022999
2023/5/15 18:15,PV-AK-O2C-BF,PV-AK-O2C-SET パインバレーオリジナル■ O2センサーキャンセラー (前後セット) 【21年以降 ソフテイル用】 Pinevalley Original O2 sensor canceller SOFTAIL ハーレー O2キャンセラー 【1個】 | パインバレーオリジナル■ O2センサーキャンセラー 【21年以降 ツーリング・トライク用・スポーツスターS用】,1,4900,,,410178-20230515-0680022999
2023/5/15 18:15,PV-AK-O2C-GR,PV-AK-O2C-SET パインバレーオリジナル■ O2センサーキャンセラー (前後セット) 【21年以降 ソフテイル用】 Pinevalley Original O2 sensor canceller SOFTAIL ハーレー O2キャンセラー 【1個】 | パインバレーオリジナル■ O2センサーキャンセラー 【22年以降 RH975 ナイトスター用】,1,4900,2400,51,410178-20230515-0680022999
2023/5/15 18:15,,手数料,1,330,,,77338
2023/5/15 18:15,,送料,1,600,,,77338
2023/5/15 18:15,PV-PTBK-ADD,PV-PTBK-5 パインバレーオリジナル■【最初からドス黒い？史上最強のエンジンオイル】プラチナブラック エンジンオイル 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,77338
2023/5/15 18:15,PV-PTBK,PV-PTBK-5 パインバレーオリジナル■【最初からドス黒い？史上最強のエンジンオイル】プラチナブラック エンジンオイル 【1個】 | パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,5,3926,1075,73,77338
2023/5/15 18:15,PV-GFTILE-RD,【ゴールデンセール】パインバレー■ガレージフロアタイル チェッカープレート 32枚コンプリートキット レッド×ブラック,1,15000,22500,-50,76808
